"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0048468","cell development","46/743","448/11749",0.102678571428571,1.6236480965199,3.49688855965441,0.000748974013669058,0.0189818101589252,0.0169381458683381,"SEMA3A/LAMB4/LRTM2/PTHLH/EPHB6/BOC/CHODL/CDKL5/SLITRK1/DCLK1/PAK1/EOMES/TOPAZ1/MTURN/NRN1/CTNND2/EPHA7/MCF2/SLIT2/CRTAC1/NRAP/CCDC141/SEMA5B/IGDCC4/MAP1A/DNASE1L3/LMOD3/CHL1/UNC5A/ITK/SOX8/METRN/SRRM4/TNFSF8/NF2L/TP53TG5/STMN3/EPHA8/LZTS1/ROBO3/CSF1/TCAP/JAK3/RNF165/EMB/NREP",46,"BP"
"GO:0051094","positive regulation of developmental process","15/743","94/11749",0.159574468085106,2.52333839237135,3.85270535975052,0.000770471881810207,0.0191673389236572,0.0171036997988375,"LRTM2/CHODL/CDKL5/SLITRK1/FLT1/AAMDC/MTURN/VEGFA/KDR/PGF/MIEF2/METRN/PDPN/MYOG/CSF1",15,"BP"
"GO:0044057","regulation of system process","12/743","66/11749",0.181818181818182,2.87507647130797,3.96894778358523,0.000779928710826988,0.0191673389236572,0.0171036997988375,"ADM2/CST7/DLGAP2/FKBP1B/ANK2/PTGER3/KCNE4/AGTR1/ADRA1B/SMTNL2/EDN2/DLGAP3",12,"BP"
"GO:0030178","negative regulation of Wnt signaling pathway","10/743","49/11749",0.204081632653061,3.22712665146812,4.05893078676687,0.000830635826689625,0.0194151545613277,0.0173248345264622,"SHISA2/TPBGL/SOSTDC1/SFRP2/DKK2/TRABD2B/RNF43/SFRP1/LOC100858505/APC2",10,"BP"
"GO:0046034","ATP metabolic process","10/743","49/11749",0.204081632653061,3.22712665146812,4.05893078676687,0.000830635826689625,0.0194151545613277,0.0173248345264622,"ATP5J/ATP5O/PFKL/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AZ/ALDOB",10,"BP"
"GO:0007155","cell adhesion","43/743","413/11749",0.104116222760291,1.64638156286764,3.47452698570497,0.000833561745532168,0.0194151545613277,0.0173248345264622,"LAMB4/TNFRSF13C/IGSF11/BOC/XG/CNTN5/FAT3/CTNND2/CDH7/LOC414835/CCN3/NID1/IL15/SPP1/ADGRL3/FAT4/SPON1/DLK1/PLAU/HMCN1/CLDN15/SNED1/NLGN1/IGDCC4/CDH15/CHL1/CNTN6/PCDHAC1/PCDHAC2/LOC107054467/PCDH1/PCDH12/TGFBI/ITGAD/TNFRSF18/PDPN/ROBO3/JAM3/CADM3/NFASC/EMB/THBS4/HAPLN1",43,"BP"
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone","5/743","13/11749",0.384615384615385,6.08189253545916,4.76319897977375,0.000837891997097991,0.0194151545613277,0.0173248345264622,"NDUFC2/NDUFS8/NDUFV1/NDUFS2/NDUFA7",5,"BP"
"GO:0070098","chemokine-mediated signaling pathway","7/743","26/11749",0.269230769230769,4.25732477482141,4.32006195871101,0.00089517957591161,0.019890154412721,0.0177486938266541,"CXCL13/CXCL13L2/CXCL13L3/LOC395551/CCL5/CCL19/LOC100857191",7,"BP"
"GO:1990868","response to chemokine","7/743","26/11749",0.269230769230769,4.25732477482141,4.32006195871101,0.00089517957591161,0.019890154412721,0.0177486938266541,"CXCL13/CXCL13L2/CXCL13L3/LOC395551/CCL5/CCL19/LOC100857191",7,"BP"
"GO:1990869","cellular response to chemokine","7/743","26/11749",0.269230769230769,4.25732477482141,4.32006195871101,0.00089517957591161,0.019890154412721,0.0177486938266541,"CXCL13/CXCL13L2/CXCL13L3/LOC395551/CCL5/CCL19/LOC100857191",7,"BP"
"GO:0016477","cell migration","30/743","260/11749",0.115384615384615,1.82456776063775,3.49328107736996,0.00100995372431036,0.022137093795019,0.0197537179363691,"SEMA3A/LAMB4/XG/GPC6/DCLK1/FLT1/VEGFA/GPC3/FGF16/CXCL13/CXCL13L2/CXCL13L3/KDR/PGF/LGALS3/SEMA5B/FGF7/RLTPR/FGF18/FSCN1/LOC395551/CCL5/CASS4/PDPN/ASAP3/S100A12/APC2/CCL19/LOC100857191/ARHGEF39",30,"BP"
"GO:0030111","regulation of Wnt signaling pathway","13/743","78/11749",0.166666666666667,2.63548676536563,3.76532027188435,0.0011220138057175,0.0242654185716504,0.0216528980050745,"SHISA2/TPBGL/BAMBI/SOSTDC1/GPC3/SFRP2/DKK2/TRABD2B/AMER3/RNF43/SFRP1/LOC100858505/APC2",13,"BP"
"GO:0098609","cell-cell adhesion","31/743","274/11749",0.113138686131387,1.78905305970076,3.43373491185092,0.00115959063149207,0.0247481053194754,0.022083616596975,"TNFRSF13C/IGSF11/BOC/XG/CNTN5/FAT3/CTNND2/CDH7/LOC414835/IL15/ADGRL3/FAT4/DLK1/HMCN1/SNED1/NLGN1/IGDCC4/CDH15/CHL1/CNTN6/PCDHAC1/PCDHAC2/LOC107054467/PCDH1/PCDH12/ITGAD/PDPN/ROBO3/CADM3/NFASC/EMB",31,"BP"
"GO:0009142","nucleoside triphosphate biosynthetic process","8/743","35/11749",0.228571428571429,3.6143818496443,4.0245011300009,0.00125716767696027,0.0264821554809034,0.0236309713714337,"ATP5J/ATP5O/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AZ",8,"BP"
"GO:0030510","regulation of BMP signaling pathway","7/743","28/11749",0.25,3.95323014804845,4.06495364580503,0.00144248167104919,0.0297377259276347,0.0265360329356205,"FSTL1/SOSTDC1/GREM2/FSTL4/NOG2/RNF165/FST",7,"BP"
"GO:0048699","generation of neurons","36/743","338/11749",0.106508875739645,1.68421639443484,3.31628307976753,0.00144838492495878,0.0297377259276347,0.0265360329356205,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/DCLK1/PAK1/WNT11/NRN1/CTNND2/EPHA7/SOX11/MCF2/SLIT2/CRTAC1/CCDC141/SEMA5B/NR4A2/IGDCC4/MAP1A/WNT5A/CHL1/UNC5A/METRN/SRRM4/TP53TG5/STMN3/EPHA8/LZTS1/ROBO3/RNF165/EMB/NREP",36,"BP"
"GO:0042180","cellular ketone metabolic process","9/743","44/11749",0.204545454545455,3.23446103022146,3.85811381814398,0.00147400091068262,0.0298853684640901,0.0266677796340605,"NDUFA9/COQ8A/COQ3/TDO2/CYP17A1/COQ9/FGFR4/CYP24A1/COQ10A",9,"BP"
"GO:0006865","amino acid transport","10/743","53/11749",0.188679245283019,2.98356992305544,3.76035105298881,0.00156804553668445,0.0310167056158802,0.0276773121045072,"SLC38A4/SLC25A15/SLC7A7/SLC7A2/SLC25A29/SFXN2/SLC7A5/SLC43A2/SLC1A6/SLC1A1",10,"BP"
"GO:0051260","protein homooligomerization","10/743","53/11749",0.188679245283019,2.98356992305544,3.76035105298881,0.00156804553668445,0.0310167056158802,0.0276773121045072,"KCNC2/KCNA6/KCNA5/KCNS2/GNMT/KCNS3/KCNC1/KCNG4/KCNC4/KCNA2",10,"BP"
"GO:0070848","response to growth factor","20/743","154/11749",0.12987012987013,2.05362605093426,3.41958265474385,0.00167368933547881,0.0313398441220621,0.0279656601128142,"FSTL1/SPRY2/SHISA2/BAMBI/SOSTDC1/VEGFA/GREM2/FGF16/PGF/FGF7/NTRK3/FGF18/FGFR4/FSTL4/SPRY4/NOG2/WFIKKN2/RNF165/FST/NREP",20,"BP"
"GO:0071363","cellular response to growth factor stimulus","20/743","154/11749",0.12987012987013,2.05362605093426,3.41958265474385,0.00167368933547881,0.0313398441220621,0.0279656601128142,"FSTL1/SPRY2/SHISA2/BAMBI/SOSTDC1/VEGFA/GREM2/FGF16/PGF/FGF7/NTRK3/FGF18/FGFR4/FSTL4/SPRY4/NOG2/WFIKKN2/RNF165/FST/NREP",20,"BP"
"GO:0006743","ubiquinone metabolic process","5/743","15/11749",0.333333333333333,5.27097353073127,4.3004221397508,0.00175827732127475,0.0313398441220621,0.0279656601128142,"NDUFA9/COQ8A/COQ3/COQ9/COQ10A",5,"BP"
"GO:0006744","ubiquinone biosynthetic process","5/743","15/11749",0.333333333333333,5.27097353073127,4.3004221397508,0.00175827732127475,0.0313398441220621,0.0279656601128142,"NDUFA9/COQ8A/COQ3/COQ9/COQ10A",5,"BP"
"GO:0030574","collagen catabolic process","5/743","15/11749",0.333333333333333,5.27097353073127,4.3004221397508,0.00175827732127475,0.0313398441220621,0.0279656601128142,"MMP13/MMP27/MMP7/MMP16/MMP23A",5,"BP"
"GO:0042181","ketone biosynthetic process","5/743","15/11749",0.333333333333333,5.27097353073127,4.3004221397508,0.00175827732127475,0.0313398441220621,0.0279656601128142,"NDUFA9/COQ8A/COQ3/COQ9/COQ10A",5,"BP"
"GO:0050678","regulation of epithelial cell proliferation","5/743","15/11749",0.333333333333333,5.27097353073127,4.3004221397508,0.00175827732127475,0.0313398441220621,0.0279656601128142,"LECT1/VEGFA/TNMD/PGF/FGF7",5,"BP"
"GO:1901661","quinone metabolic process","5/743","15/11749",0.333333333333333,5.27097353073127,4.3004221397508,0.00175827732127475,0.0313398441220621,0.0279656601128142,"NDUFA9/COQ8A/COQ3/COQ9/COQ10A",5,"BP"
"GO:1901663","quinone biosynthetic process","5/743","15/11749",0.333333333333333,5.27097353073127,4.3004221397508,0.00175827732127475,0.0313398441220621,0.0279656601128142,"NDUFA9/COQ8A/COQ3/COQ9/COQ10A",5,"BP"
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","7/743","29/11749",0.241379310344828,3.81691186708126,3.94611805759923,0.00179924004693017,0.0317213843056602,0.0283061220197824,"BAMBI/SOSTDC1/GREM2/DACT2/NOG2/WFIKKN2/FST",7,"BP"
"GO:2000026","regulation of multicellular organismal development","19/743","145/11749",0.131034482758621,2.07203787070126,3.37482991489943,0.00194722067812914,0.0339612036551125,0.0303047926703742,"SEMA3A/LRTM2/PTHLH/CHODL/CDKL5/SLITRK1/LECT1/FLT1/MTURN/ISM1/CST7/VEGFA/TNMD/KDR/PGF/SEMA5B/METRN/NF2L/CSF1",19,"BP"
"GO:0070887","cellular response to chemical stimulus","33/743","311/11749",0.106109324758842,1.67789832650288,3.14797541361129,0.00238420043970744,0.0402157191678299,0.035885919823328,"SYT10/FAM162A/SESN3/RARB/CPNE4/LY86/VEGFA/SESN1/FGF16/CXCL13/CXCL13L2/CXCL13L3/CYP2R1/PGF/LGALS3/SYT15/PPIF/NR4A2/GNAO1/RASAL1/SSTR2/LOC395551/CCL5/SRXN1/CYP24A1/SYT6/NR4A1/LOC121108781/LOC107057287/CCL19/LOC100857191/PIK3R1/LOC107049937",33,"BP"
"GO:0050673","epithelial cell proliferation","5/743","16/11749",0.3125,4.94153768506057,4.0990457047707,0.00242569324952158,0.0402157191678299,0.035885919823328,"LECT1/VEGFA/TNMD/PGF/FGF7",5,"BP"
"GO:0009605","response to external stimulus","30/743","275/11749",0.109090909090909,1.72504588278478,3.16108399899146,0.00243177004030794,0.0402157191678299,0.035885919823328,"SEMA3A/GRAMD4/LYZ/AICDA/CCR8L/CCR8/LY86/TLR15/CST7/VEGFA/FGF16/CXCL13/CXCL13L2/CXCL13L3/SLIT2/PGF/LGALS3/SEMA5B/FGF7/RGS9BP/LOC395551/CCL5/PTK6/LOC395100/LOC769232/TCAP/CCR7/ZAP70/CCL19/LOC100857191",30,"BP"
"GO:0045766","positive regulation of angiogenesis","4/743","10/11749",0.4,6.32516823687752,4.37702878952119,0.00244934023324102,0.0402157191678299,0.035885919823328,"FLT1/VEGFA/KDR/PGF",4,"BP"
"GO:1904018","positive regulation of vasculature development","4/743","10/11749",0.4,6.32516823687752,4.37702878952119,0.00244934023324102,0.0402157191678299,0.035885919823328,"FLT1/VEGFA/KDR/PGF",4,"BP"
"GO:0045595","regulation of cell differentiation","18/743","137/11749",0.131386861313869,2.07761000481379,3.29632486456815,0.00245459691591564,0.0402157191678299,0.035885919823328,"SEMA3A/PTHLH/CHODL/CDKL5/AAMDC/MTURN/CEBPD/SEMA5B/PLEKHB2/METRN/NOG2/NF2L/PDPN/MYOG/CSF1/APC2/NREP/HEMGN",18,"BP"
"GO:0035295","tube development","13/743","85/11749",0.152941176470588,2.41844667880611,3.41004683411386,0.00250306361342476,0.0405996918097497,0.036228552299569,"LECT1/FLT1/SOX17/GRHL2/ISM1/VEGFA/TNMD/KDR/PGF/FGF7/PDPN/JAM3/PTPRVP",13,"BP"
"GO:0001501","skeletal system development","7/743","31/11749",0.225806451612903,3.57065948855989,3.72357645188361,0.00271469312216726,0.0435963588530228,0.0389025851274621,"PTHLH/HOXA4/MMP16/PDGFRA/HOXD9/MUSTN1/PHOSPHO1",7,"BP"
"GO:0048870","cell motility","32/743","303/11749",0.105610561056106,1.67001141567723,3.06999923545126,0.00296406035323183,0.0471343714994316,0.0420596799349202,"SEMA3A/LAMB4/XG/GPC6/DCLK1/FLT1/VEGFA/GPC3/FGF16/CXCL13/CXCL13L2/CXCL13L3/KDR/PGF/LGALS3/SEMA5B/FGF7/DRC7/RLTPR/FGF18/FSCN1/LOC395551/CCL5/CASS4/PDPN/TACR1/ASAP3/S100A12/APC2/CCL19/LOC100857191/ARHGEF39",32,"BP"
"GO:0048513","animal organ development","34/743","328/11749",0.103658536585366,1.63914420772741,3.05031952828414,0.00302170700683216,0.0475845511172987,0.0424613912559451,"SEMA3A/PTHLH/SPRY2/DCLK1/CNTN5/HOXA4/GREB1L/ASXL3/SOX17/GRHL2/SIX3/GREM2/FHL1/FGF16/ADGRL3/PDGFRA/NRAP/HOXD9/SEMA5B/NRG4/FGF7/MUSTN1/CNTN6/FGF18/SPRY4/SOX8/CRYBB3/HSPB7/MFAP2/PDPN/MYOG/NFASC/PHOSPHO1/TCAP",34,"BP"
"GO:0006979","response to oxidative stress","10/743","58/11749",0.172413793103448,2.72636561934376,3.42438484625102,0.00315565734171198,0.0487473924595888,0.0434990360386363,"NDUFA6/SESN3/SESN1/PPIF/TLDC2/PXDNL/SRXN1/LOC121108781/LOC107057287/GPX8",10,"BP"
"GO:0009205","purine ribonucleoside triphosphate metabolic process","10/743","58/11749",0.172413793103448,2.72636561934376,3.42438484625102,0.00315565734171198,0.0487473924595888,0.0434990360386363,"ATP5J/ATP5O/PFKL/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AZ/ALDOB",10,"BP"
"GO:0008543","fibroblast growth factor receptor signaling pathway","7/743","32/11749",0.21875,3.4590763795424,3.6190985889289,0.00328863422224145,0.0493904139673669,0.0440728270524561,"SPRY2/SHISA2/FGF16/FGF7/FGF18/FGFR4/SPRY4",7,"BP"
"GO:0044344","cellular response to fibroblast growth factor stimulus","7/743","32/11749",0.21875,3.4590763795424,3.6190985889289,0.00328863422224145,0.0493904139673669,0.0440728270524561,"SPRY2/SHISA2/FGF16/FGF7/FGF18/FGFR4/SPRY4",7,"BP"
"GO:0071774","response to fibroblast growth factor","7/743","32/11749",0.21875,3.4590763795424,3.6190985889289,0.00328863422224145,0.0493904139673669,0.0440728270524561,"SPRY2/SHISA2/FGF16/FGF7/FGF18/FGFR4/SPRY4",7,"BP"
"GO:0034220","monoatomic ion transmembrane transport","38/743","380/11749",0.1,1.58129205921938,2.99286189533851,0.00332105915718486,0.0494197977335215,0.0440990472344682,"KCNC2/KCNA6/KCNA5/CNGA3/FAM155A/ASB4/KCNS2/KCNK2/KCNS3/FKBP1B/SLC6A14/GLRA3/GABRA2/KCNC1/ANO1/LOC428967/TRPM8/CHRNA1/TRPM2/KCNE4/KCNAB1/CHRNA7/SLC9A5/KCNG4/SLC6A8/KCNJ2/CACNA1G/CHRNA4/HTR3A/FXYD6/KCNC4/KCNA2/ITPR3/ATP5G1/NDUFS7/ATP5B/ATP5F1AZ/NNT",38,"BP"
"GO:0009055","electron transfer activity","10/789","13/12459",0.769230769230769,12.1468265574729,10.4552701365564,2.35900629290103e-10,1.22432426601563e-07,1.09507555280985e-07,"CYCS/SDHA/NDUFV1/NDUFS3/NDUFS1/ETFA/UQCRFS1/SDHB/NDUFS2/NDUFS7",10,"MF"
"GO:0004222","metalloendopeptidase activity","22/789","91/12459",0.241758241758242,3.81757406092007,7.0141255478216,3.49443156963889e-08,9.06804992321291e-06,8.11075959058289e-06,"ADAMTS20/ADAMTS5/MMP13/MMP27/MMP7/MMP16/TLL2/ADAMTSL2L/TRABD2B/THSD4/ADAMTS17/ADAMTS7/ADAMTS18/ADAM19/MMEL1/MMP23A/ADAMDEC1/ADAMTSL5/ADAMTS12/ADAMTS6/ADAMTSL1/ADAMTS19",22,"MF"
"GO:0008237","metallopeptidase activity","27/789","155/12459",0.174193548387097,2.75066846559549,5.70261213186887,1.36423302187287e-06,0.000236012312784007,0.000211097109700328,"ADAMTS20/ADAMTS5/MMP13/MMP27/MMP7/MMP16/CPE/CPZ/TLL2/METAP1D/ADAMTSL2L/PAPPA2/TRABD2B/THSD4/ADAMTS17/ADAMTS7/ADAMTS18/ADAM19/MMEL1/MMP23A/ADAMDEC1/ACE/ADAMTSL5/ADAMTS12/ADAMTS6/ADAMTSL1/ADAMTS19",27,"MF"
"GO:0022836","gated channel activity","33/789","230/12459",0.143478260869565,2.26564721441561,5.03742217915197,8.24446815014646e-06,0.000773361261910839,0.000691719534535402,"KCNMB4/KCNC2/KCNA6/KCNA5/CNGA3/FAM155A/KCNS2/KCNK2/KCNQ5/KCNS3/GLRA3/GABRA2/KCNC1/GRID1/LOC428967/TRPM8/CHRNA1/MCOLN2/TRPM2/KCNE4/KCNAB1/CHRNA7/KCNG4/KCNT1/KCNJ2/TTYH1/CACNA1G/CHRNA4/KCNQ2/HTR3A/KCNC4/KCNA2/ITPR3",33,"MF"
"GO:0005249","voltage-gated potassium channel activity","16/789","72/12459",0.222222222222222,3.50908322771441,5.55169352816521,8.30677816911197e-06,0.000773361261910839,0.000691719534535402,"KCNC2/KCNA6/KCNA5/CNGA3/KCNS2/KCNK2/KCNQ5/KCNS3/KCNC1/KCNE4/KCNAB1/KCNG4/KCNJ2/KCNQ2/KCNC4/KCNA2",16,"MF"
"GO:0004175","endopeptidase activity","40/789","306/12459",0.130718954248366,2.06416660453789,4.90067415156137,9.59227559247468e-06,0.000773361261910839,0.000691719534535402,"ADAMTS20/TMPRSS7/ADAMTS5/LOC121106447/LOC107050476/TPP2/MMP13/MMP27/MMP7/LOC121107447/MMP16/ADGB/LOC107052719/TMPRSS11D/TMPRSS11F/PAMR1/PLAU/TLL2/ADAMTSL2L/TRABD2B/LOC121113436/PRSS56/THSD4/ADAMTS17/ADAMTS7/ADAMTS18/ADAM19/MMEL1/MMP23A/ADAMDEC1/CTSG/GZMM/ADAMTSL5/ESPL1/ADAMTS12/ADAMTS6/ADAMTSL1/PCSK5/ADAMTS19/PCSK1",40,"MF"
"GO:0005216","monoatomic ion channel activity","41/789","318/12459",0.128930817610063,2.0359303632494,4.86568656954582,1.04306913937878e-05,0.000773361261910839,0.000691719534535402,"KCNMB4/KCNC2/KCNA6/KCNA5/ATP5O/CNGA3/FAM155A/TPTE/KCNS2/KCNK2/KCNQ5/KCNS3/GLRA3/GABRA2/KCNC1/ANO1/GRID1/LOC428967/TRPM8/CHRNA1/MCOLN2/TRPM2/KCNE4/KCNAB1/CHRNA7/KCNG4/ATP5J2/KCNT1/KCNJ2/TTYH1/CACNA1G/CHRNA4/KCNQ2/ATP5E/KCNU1/HTR3A/KCNC4/KCNA2/ITPR3/ATP5B/ATP5F1AZ",41,"MF"
"GO:0015078","proton transmembrane transporter activity","15/789","67/12459",0.223880597014925,3.53527041598093,5.41026109724561,1.44034325623995e-05,0.000934422687485666,0.00083577812631818,"ATP5J/ATP5O/NDUFV1/NDUFS3/NDUFS1/SLC9A5/UQCRFS1/ATP5J2/ATP5H/ATP5E/NDUFS2/ATP5G1/NDUFS7/ATP5B/ATP5F1AZ",15,"MF"
"GO:0015267","channel activity","42/789","343/12459",0.122448979591837,1.93357647241406,4.55873726197436,2.87439974808189e-05,0.00142361946018297,0.0012733316741521,"KCNMB4/KCNC2/KCNA6/KCNA5/ATP5O/CNGA3/FAM155A/TPTE/AQP1/KCNS2/KCNK2/KCNQ5/KCNS3/GLRA3/GABRA2/KCNC1/ANO1/GRID1/LOC428967/TRPM8/CHRNA1/MCOLN2/TRPM2/KCNE4/KCNAB1/CHRNA7/KCNG4/ATP5J2/KCNT1/KCNJ2/TTYH1/CACNA1G/CHRNA4/KCNQ2/ATP5E/KCNU1/HTR3A/KCNC4/KCNA2/ITPR3/ATP5B/ATP5F1AZ",42,"MF"
"GO:0022803","passive transmembrane transporter activity","42/789","343/12459",0.122448979591837,1.93357647241406,4.55873726197436,2.87439974808189e-05,0.00142361946018297,0.0012733316741521,"KCNMB4/KCNC2/KCNA6/KCNA5/ATP5O/CNGA3/FAM155A/TPTE/AQP1/KCNS2/KCNK2/KCNQ5/KCNS3/GLRA3/GABRA2/KCNC1/ANO1/GRID1/LOC428967/TRPM8/CHRNA1/MCOLN2/TRPM2/KCNE4/KCNAB1/CHRNA7/KCNG4/ATP5J2/KCNT1/KCNJ2/TTYH1/CACNA1G/CHRNA4/KCNQ2/ATP5E/KCNU1/HTR3A/KCNC4/KCNA2/ITPR3/ATP5B/ATP5F1AZ",42,"MF"
"GO:0005261","monoatomic cation channel activity","32/789","234/12459",0.136752136752137,2.15943583243964,4.65540479747192,3.01730521426064e-05,0.00142361946018297,0.0012733316741521,"KCNMB4/KCNC2/KCNA6/KCNA5/ATP5O/CNGA3/FAM155A/KCNS2/KCNK2/KCNQ5/KCNS3/KCNC1/TRPM8/CHRNA1/MCOLN2/TRPM2/KCNE4/KCNAB1/CHRNA7/KCNG4/ATP5J2/KCNT1/KCNJ2/CACNA1G/CHRNA4/KCNQ2/ATP5E/KCNC4/KCNA2/ITPR3/ATP5B/ATP5F1AZ",32,"MF"
"GO:0022890","inorganic cation transmembrane transporter activity","44/789","371/12459",0.118598382749326,1.87277218082871,4.43749483815518,4.08038540914232e-05,0.00176476668945405,0.00157846488195769,"KCNMB4/KCNC2/KCNA6/KCNA5/ATP5J/ATP5O/CNGA3/FAM155A/AQP1/KCNS2/KCNK2/KCNQ5/KCNS3/SLC5A6/SLC4A4/NDUFV1/KCNC1/NDUFS3/TRPM8/NDUFS1/MCOLN2/TRPM2/KCNE4/KCNAB1/SLC9A5/UQCRFS1/KCNG4/ATP5J2/KCNT1/KCNJ2/CACNA1G/ATP5H/KCNQ2/ATP5E/NDUFS2/KCNC4/KCNA2/ITPR3/ATP5G1/SLC1A6/NDUFS7/ATP5B/ATP5F1AZ/SLC1A1",44,"MF"
"GO:0005251","delayed rectifier potassium channel activity","8/789","23/12459",0.347826086956522,5.49247809555298,5.60708017958493,5.2105197442156e-05,0.00208019980557531,0.00186059854833934,"KCNC2/KCNA6/KCNA5/KCNC1/KCNE4/KCNG4/KCNC4/KCNA2",8,"MF"
"GO:0005267","potassium channel activity","18/789","101/12459",0.178217821782178,2.81421526183037,4.75995277936711,5.65026292266299e-05,0.00209463318347292,0.00187350823225141,"KCNMB4/KCNC2/KCNA6/KCNA5/CNGA3/KCNS2/KCNK2/KCNQ5/KCNS3/KCNC1/KCNE4/KCNAB1/KCNG4/KCNT1/KCNJ2/KCNQ2/KCNC4/KCNA2",18,"MF"
"GO:0015318","inorganic molecular entity transmembrane transporter activity","50/789","448/12459",0.111607142857143,1.76237438891907,4.27311871645614,6.16618564838437e-05,0.00213350023434099,0.00190827219013158,"SLC26A4/KCNMB4/KCNC2/KCNA6/KCNA5/ATP5J/ATP5O/CNGA3/FAM155A/AQP1/ANKH/KCNS2/KCNK2/KCNQ5/KCNS3/SLC5A6/GLRA3/SLC4A4/GABRA2/NDUFV1/KCNC1/ANO1/NDUFS3/TRPM8/NDUFS1/MCOLN2/TRPM2/KCNE4/KCNAB1/SLC9A5/UQCRFS1/KCNG4/ATP5J2/KCNT1/KCNJ2/TTYH1/CACNA1G/ATP5H/KCNQ2/ATP5E/NDUFS2/KCNC4/KCNA2/ITPR3/ATP5G1/SLC1A6/NDUFS7/ATP5B/ATP5F1AZ/SLC1A1",50,"MF"
"GO:0008324","monoatomic cation transmembrane transporter activity","46/789","404/12459",0.113861386138614,1.79797086172496,4.23956545954099,7.49020332099753e-05,0.00242963470224858,0.00217314451615784,"KCNMB4/KCNC2/KCNA6/KCNA5/ATP5J/ATP5O/CNGA3/FAM155A/KCNS2/KCNK2/KCNQ5/KCNS3/SLC5A6/SLC4A4/NDUFV1/KCNC1/NDUFS3/TRPM8/NDUFS1/CHRNA1/MCOLN2/TRPM2/KCNE4/KCNAB1/CHRNA7/SLC9A5/UQCRFS1/KCNG4/ATP5J2/KCNT1/KCNJ2/CACNA1G/ATP5H/CHRNA4/KCNQ2/ATP5E/NDUFS2/KCNC4/KCNA2/ITPR3/ATP5G1/SLC1A6/NDUFS7/ATP5B/ATP5F1AZ/SLC1A1",46,"MF"
"GO:0016651","oxidoreductase activity, acting on NAD(P)H","8/789","25/12459",0.32,5.05307984790875,5.2744474449395,0.000102613483819217,0.00313272930012787,0.00280201525475386,"CYBB/TP53I3/NDUFS8/NDUFV1/NDUFS3/NDUFS1/NDUFS2/NDUFS7",8,"MF"
"GO:0022843","voltage-gated monoatomic cation channel activity","17/789","97/12459",0.175257731958763,2.76747285484693,4.54382385137779,0.000111898754985209,0.00322641410207353,0.00288580999698698,"KCNC2/KCNA6/KCNA5/CNGA3/KCNS2/KCNK2/KCNQ5/KCNS3/KCNC1/KCNE4/KCNAB1/KCNG4/KCNJ2/CACNA1G/KCNQ2/KCNC4/KCNA2",17,"MF"
"GO:0008233","peptidase activity","48/789","451/12459",0.106430155210643,1.68062522657719,3.82814350596709,0.000268680038335449,0.00733920736295252,0.00656442642138133,"ADAMTS20/TMPRSS7/ADAMTS5/LOC121106447/LOC107050476/TPP2/MMP13/MMP27/MMP7/LOC121107447/MMP16/ADGB/TINAG/CPE/LOC107052719/TMPRSS11D/TMPRSS11F/UCHL1/CPZ/PAMR1/PLAU/TLL2/METAP1D/ADAMTSL2L/PAPPA2/TRABD2B/LOC121113436/PRSS56/THSD4/PGPEP1L/ADAMTS17/ADAMTS7/ADAMTS18/ADAM19/MMEL1/MMP23A/ADAMDEC1/ACE/CTSG/GZMM/ADAMTSL5/ESPL1/ADAMTS12/ADAMTS6/ADAMTSL1/PCSK5/ADAMTS19/PCSK1",48,"MF"
"GO:0015079","potassium ion transmembrane transporter activity","18/789","117/12459",0.153846153846154,2.42936531149459,4.03897006989963,0.000387567201191794,0.0100573688709271,0.00899563872239901,"KCNMB4/KCNC2/KCNA6/KCNA5/CNGA3/KCNS2/KCNK2/KCNQ5/KCNS3/KCNC1/KCNE4/KCNAB1/KCNG4/KCNT1/KCNJ2/KCNQ2/KCNC4/KCNA2",18,"MF"
"GO:0005201","extracellular matrix structural constituent","8/789","30/12459",0.266666666666667,4.21089987325729,4.57821868173067,0.000418534828461551,0.0103437893319783,0.00925182252388691,"LAMB4/COL1A2/COL4A5/COL4A6/COL5A2/COL3A1/COL11A1/ELN",8,"MF"
"GO:0008009","chemokine activity","7/789","24/12459",0.291666666666667,4.60567173637516,4.59722911531203,0.000531278368004245,0.0125333396815547,0.0112102277650657,"CXCL13/CXCL13L2/CXCL13L3/LOC395551/CCL5/CCL19/LOC100857191",7,"MF"
"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","15/789","94/12459",0.159574468085106,2.51982040288003,3.84579715406985,0.000784119669720453,0.0176938308080398,0.0158259393293693,"AKR1B10/LOC420807/ADHFE1/MDH1/HPGD/IDH3B/LDHA/GPD1L2/GPD2/KCNAB1/IDH3A/MDH2/HSD11B1A/DHDH/GPD1",15,"MF"
